date,physical_slot0,decision_date,plan_slot0,load_kw,pv_kw,price_actual,commitment_kwh,total_cost_yuan,charge,discharge,emergency,unused_plan,curtailment,pv_used,plan_used,soc
2025-01-01,0,2024-12-31,143,3529.7296,0.0,0.4248,0.0,0.0,0.0,588.2882666666667,0.0,0.0,0.0,0.0,0.0,5346.34637037037
2025-01-01,1,2025-01-01,0,3609.5287,0.0,0.4245,1434.9214499999998,609.1241555249999,833.3333333333333,0.0,0.0,0.0,0.0,0.0,1434.9214499999998,6096.34637037037
2025-01-01,2,2025-01-01,1,3726.56,0.0,0.4269,1454.4266666666665,620.894744,833.3333333333333,0.0,0.0,0.0,0.0,0.0,1454.4266666666665,6846.34637037037
2025-01-01,3,2025-01-01,2,3510.6311,0.0,0.4272,1418.4385166666666,605.95693432,833.3333333333333,0.0,0.0,0.0,0.0,0.0,1418.4385166666666,7596.34637037037
2025-01-01,4,2025-01-01,3,3502.5625,0.0,0.4271,1417.09375,605.240740625,833.3333333333333,0.0,0.0,0.0,0.0,0.0,1417.09375,8346.346370370371
2025-01-01,5,2025-01-01,4,3787.01,0.0,0.4285,1464.5016666666666,627.5389641666666,833.3333333333333,0.0,0.0,0.0,0.0,0.0,1464.5016666666666,9096.346370370371
2025-01-01,6,2025-01-01,5,3900.3205,0.0,0.4311,650.0534166666666,280.238027925,0.0,0.0,0.0,0.0,0.0,0.0,650.0534166666666,9096.346370370371
2025-01-01,7,2025-01-01,6,3916.8376,0.0,0.4302,652.8062666666666,280.83725591999996,0.0,0.0,0.0,0.0,0.0,0.0,652.8062666666666,9096.346370370371
2025-01-01,8,2025-01-01,7,3817.28,0.0,0.4279,1469.5466666666666,628.8190186666667,833.3333333333333,0.0,0.0,0.0,0.0,0.0,1469.5466666666666,9846.346370370371
2025-01-01,9,2025-01-01,8,3533.0136,0.0,0.4312,588.8356,253.90591072,0.0,0.0,0.0,0.0,0.0,0.0,588.8356,9846.346370370371
2025-01-01,10,2025-01-01,9,3694.6613,0.0,0.4333,615.7768833333333,266.81612354833334,0.0,0.0,0.0,0.0,0.0,0.0,615.7768833333333,9846.346370370371
2025-01-01,11,2025-01-01,10,4064.73,0.0,0.4311,677.4549999999999,292.05085049999997,0.0,0.0,0.0,0.0,0.0,0.0,677.4549999999999,9846.346370370371
2025-01-01,12,2025-01-01,11,3810.671,0.0,0.4293,861.393644032921,369.79629138333297,226.2818106995877,0.0,0.0,0.0,0.0,0.0,861.393644032921,10050.0
2025-01-01,13,2025-01-01,12,3844.9495,0.0,0.4324,640.8249166666667,277.0926939666667,0.0,0.0,0.0,0.0,0.0,0.0,640.8249166666667,10050.0
2025-01-01,14,2025-01-01,13,4234.62,0.0,0.4367,705.77,308.20975899999996,0.0,0.0,0.0,0.0,0.0,0.0,705.77,10050.0
2025-01-01,15,2025-01-01,14,4109.9755,0.0,0.4348,684.9959166666665,297.8362245666666,0.0,0.0,0.0,0.0,0.0,0.0,684.9959166666665,10050.0
2025-01-01,16,2025-01-01,15,3996.8945,0.0,0.4335,666.1490833333332,288.77562762499997,0.0,0.0,0.0,0.0,0.0,0.0,666.1490833333332,10050.0
2025-01-01,17,2025-01-01,16,4102.19,0.0,0.4357,683.6983333333333,297.88736383333327,0.0,0.0,0.0,0.0,0.0,0.0,683.6983333333333,10050.0
2025-01-01,18,2025-01-01,17,4086.0577,0.0,0.4374,681.0096166666666,297.87360633,0.0,0.0,0.0,0.0,0.0,0.0,681.0096166666666,10050.0
2025-01-01,19,2025-01-01,18,4133.7626,0.0,0.4371,688.9604333333333,301.14460541,0.0,0.0,0.0,0.0,0.0,0.0,688.9604333333333,10050.0
2025-01-01,20,2025-01-01,19,4179.18,0.0,0.4356,696.53,303.40846799999997,0.0,0.0,0.0,0.0,0.0,0.0,696.53,10050.0
2025-01-01,21,2025-01-01,20,3953.3711,0.0,0.4353,658.8951833333333,286.817073305,0.0,0.0,0.0,0.0,0.0,0.0,658.8951833333333,10050.0
2025-01-01,22,2025-01-01,21,3910.7496,0.0,0.436,651.7916,284.1811376,0.0,0.0,0.0,0.0,0.0,0.0,651.7916,10050.0
2025-01-01,23,2025-01-01,22,4099.31,0.0,0.4378,683.2183333333334,299.11298633333337,0.0,0.0,0.0,0.0,0.0,0.0,683.2183333333334,10050.0
2025-01-01,24,2025-01-01,23,4123.8623,0.0,0.4401,687.3103833333332,302.48529970499993,0.0,0.0,0.0,0.0,0.0,0.0,687.3103833333332,10050.0
2025-01-01,25,2025-01-01,24,4169.0068,0.0,0.4389,694.8344666666667,304.96284742,0.0,0.0,0.0,0.0,0.0,0.0,694.8344666666667,10050.0
2025-01-01,26,2025-01-01,25,4260.24,0.0,0.4364,710.04,309.861456,0.0,0.0,0.0,0.0,0.0,0.0,710.04,10050.0
2025-01-01,27,2025-01-01,26,4217.2222,0.0,0.4393,702.8703666666667,308.7709520766667,0.0,0.0,0.0,0.0,0.0,0.0,702.8703666666667,10050.0
2025-01-01,28,2025-01-01,27,4261.857,0.0,0.4422,710.3095,314.0988609,0.0,0.0,0.0,0.0,0.0,0.0,710.3095,10050.0
2025-01-01,29,2025-01-01,28,4341.9,0.0,0.4395,723.6499999999999,318.04417499999994,0.0,0.0,0.0,0.0,0.0,0.0,723.6499999999999,10050.0
2025-01-01,30,2025-01-01,29,4208.2208,0.0021,0.4333,701.3697833333333,303.90352711833333,0.0,0.0,0.0,0.0,0.0,0.00034999999999999994,701.3697833333333,10050.0
2025-01-01,31,2025-01-01,30,4302.1233,0.0,0.4439,717.02055,318.285422145,0.0,0.0,0.0,0.0,0.0,0.0,717.02055,10050.0
2025-01-01,32,2025-01-01,31,4456.59,0.0,0.4301,742.765,319.46322649999996,0.0,0.0,0.0,0.0,0.0,0.0,742.765,10050.0
2025-01-01,33,2025-01-01,32,4148.637,0.0299,0.3713,1524.7678499999997,566.1463027049999,833.333333333333,0.0,0.0,0.0,0.0,0.004983333333333333,1524.7678499999997,10800.0
2025-01-01,34,2025-01-01,33,4498.1333,0.0,0.5708,749.6888833333334,427.9224146066667,0.0,0.0,0.0,0.0,0.0,0.0,749.6888833333334,10800.0
2025-01-01,35,2025-01-01,34,5369.38,0.0,0.9099,894.8966666666666,814.266477,0.0,0.0,0.0,0.0,0.0,0.0,894.8966666666666,10800.0
2025-01-01,36,2025-01-01,35,5440.8991,0.4169,0.9368,231.7470333333332,217.10062082666653,0.0,675.0,0.0,0.0,0.0,0.06948333333333333,231.7470333333332,10050.0
2025-01-01,37,2025-01-01,36,5316.893,0.0,0.8758,886.1488333333333,776.0891482333333,0.0,0.0,0.0,0.0,0.0,0.0,886.1488333333333,10050.0
2025-01-01,38,2025-01-01,37,5399.82,0.0,0.8759,899.9699999999999,788.2837229999999,0.0,0.0,0.0,0.0,0.0,0.0,899.9699999999999,10050.0
2025-01-01,39,2025-01-01,38,5447.4007,5.8062,0.8601,906.9324166666667,780.052571575,0.0,0.0,0.0,0.0,0.0,0.9676999999999999,906.9324166666667,10050.0
2025-01-01,40,2025-01-01,39,5444.401,0.0,0.8442,907.4001666666666,766.0272206999998,0.0,0.0,0.0,0.0,0.0,0.0,907.4001666666666,10050.0
