date,grid_cost_yuan,base_cost_yuan,breach_cost_yuan,overbuy_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,start_soc_kwh,end_soc_kwh
2025-01-01,43571.181338089795,43571.181338089795,0.0,0.0,141023.60742875154,184594.78876684135,25465.454814499997,6000.0,9756.28985425926
2025-01-02,67665.74979446304,67665.74979446304,0.0,0.0,0.0,67665.74979446304,0.0,9756.28985425926,10627.021580498198
2025-01-03,65712.95306327209,65712.95306327209,0.0,0.0,0.0,65712.95306327209,0.0,10627.021580498198,10800.0
2025-01-04,36403.72714931517,36403.72714931517,0.0,0.0,0.0,36403.72714931517,0.0,10800.0,10800.0
2025-01-05,25197.150951299715,25197.150951299715,0.0,0.0,225796.5316836795,250993.6826349792,43438.43161215874,10800.0,8150.4714138015515
2025-01-06,49694.85841163012,49694.85841163012,0.0,0.0,81644.6092874745,131339.46769910463,13856.506253492229,8150.4714138015515,9541.341139342418
2025-01-07,60398.89265939386,60398.89265939386,0.0,0.0,22974.304377323417,83373.19703671728,3386.0868265514637,9541.341139342418,10179.450326739105
2025-01-08,68262.93619154673,68262.93619154673,0.0,0.0,0.0,68262.93619154673,0.0,10179.450326739105,10800.0
2025-01-09,64962.17776363418,64962.17776363418,0.0,0.0,0.0,64962.17776363418,0.0,10800.0,10731.022546069293
2025-01-10,28620.627344141507,28620.627344141507,0.0,0.0,0.0,28620.627344141507,0.0,10731.022546069293,10366.311634154734
2025-01-11,27152.88047808892,27152.88047808892,0.0,0.0,0.0,27152.88047808892,0.0,10366.311634154734,10379.320886373598
2025-01-12,63303.05698211197,63303.05698211197,0.0,0.0,161.64746573898302,63464.704447850956,33.646376711207154,10379.320886373598,10484.343080147395
2025-01-13,62770.22106641447,62770.22106641447,0.0,0.0,0.0,62770.22106641447,0.0,10484.343080147395,10067.514435599704
2025-01-14,61648.990182037225,61648.990182037225,0.0,0.0,40.6526548834625,61689.642836920684,6.998821534554963,10067.514435599704,9981.843612038278
2025-01-15,60309.38977495476,60309.38977495476,0.0,0.0,8643.409289593066,68952.79906454783,1259.4071376047002,9981.843612038278,9966.530094497444
2025-01-16,60727.941515250706,60727.941515250706,0.0,0.0,3553.9976142032656,64281.939129453975,669.4519550211627,9966.530094497444,10005.604392241976
2025-01-17,25721.57929684409,25721.57929684409,0.0,0.0,0.0,25721.57929684409,0.0,10005.604392241976,9897.091359382795
2025-01-18,25911.064064799615,25911.064064799615,0.0,0.0,9.70503399282171,25920.769098792436,2.1405015423073905,9897.091359382795,9923.025568134408
2025-01-19,58964.43751720978,58964.43751720978,0.0,0.0,8926.240984488752,67890.67850169854,1383.696935630212,9923.025568134408,9978.958134337794
2025-01-20,60074.04749095089,60074.04749095089,0.0,0.0,2597.8098790062995,62671.85736995719,507.20676310588186,9978.958134337794,10152.249582821436
2025-01-21,60313.92797695,60313.92797695,0.0,0.0,0.0,60313.92797695,0.0,10152.249582821436,10263.79998279476
2025-01-22,59767.75215306651,59767.75215306651,0.0,0.0,1527.3832987078758,61295.13545177439,325.5006332818735,10263.79998279476,9378.602326210545
2025-01-23,58937.82875006499,58937.82875006499,0.0,0.0,11178.56124852077,70116.38999858576,1853.5639560461582,9378.602326210545,9557.942688353429
2025-01-24,24577.618447520097,24577.618447520097,0.0,0.0,0.0,24577.618447520097,0.0,9557.942688353429,9883.633333772153
2025-01-25,24263.365863003703,24263.365863003703,0.0,0.0,0.0,24263.365863003703,0.0,9883.633333772153,10081.647519837139
2025-01-26,60438.18454513803,60438.18454513803,0.0,0.0,135.2693856127019,60573.45393075073,23.156618268030797,10081.647519837139,9896.995656467796
2025-01-27,57129.58097035643,57129.58097035643,0.0,0.0,16.582028257301705,57146.162998613734,4.271516810227126,9896.995656467796,9375.601015857805
2025-01-28,57559.50100425908,57559.50100425908,0.0,0.0,7484.127446459194,65043.62845071827,1221.4401845687898,9375.601015857805,9543.800481080836
2025-01-29,56330.48448112169,56330.48448112169,0.0,0.0,304.8774290666669,56635.36191018836,52.47143333333338,9543.800481080836,10337.004280909563
2025-01-30,55748.83911579302,55748.83911579302,0.0,0.0,2764.040339176139,58512.87945496915,405.78585126609397,10337.004280909563,9387.44159062059
2025-01-31,22173.995895688447,22173.995895688447,0.0,0.0,1308.4729243473173,23482.468820035763,223.05778341850962,9387.44159062059,9495.599178708719
