date,grid_cost_yuan,base_cost_yuan,breach_cost_yuan,overbuy_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,start_soc_kwh,end_soc_kwh
2025-01-01,65388.370153921365,50493.190354596176,0.0,14895.179799325186,114197.5942711634,179585.96442508476,16315.176227204756,6000.0,10093.082582271289
2025-01-02,79261.03193110086,77691.72351721372,1569.308413887153,0.0,0.0,79261.03193110086,0.0,10093.082582271289,10242.168374196746
2025-01-03,55387.599249657396,49902.246737779766,5485.352511877632,0.0,0.0,55387.599249657396,0.0,10242.168374196746,10800.0
2025-01-04,31931.16303683277,30954.138128321803,977.02490851096,6.354161996569019e-12,0.0,31931.16303683277,0.0,10800.0,10800.0
2025-01-05,53334.711821091594,28646.60849712675,0.0,24688.103323964846,185817.66411734466,239152.37593843625,28199.08937406034,10800.0,8919.55836794602
2025-01-06,66353.25210387181,58555.49556560972,44.222614796130784,7753.533923465948,69689.85978294144,136043.11188681325,9532.440010521073,8919.55836794602,9942.397843381332
2025-01-07,76355.67204000111,71659.1465402476,79.54839870580226,4616.977101047716,5481.1460404804075,81836.81808048152,782.6920292845386,9942.397843381332,10094.426743195481
2025-01-08,78063.93593766003,75148.16731405571,2915.768623604315,9.844967507888214e-12,0.0,78063.93593766003,0.0,10094.426743195481,10648.95937444245
2025-01-09,75798.94460222154,74845.15686182978,953.7877403917621,0.0,71.07577370877132,75870.02037593031,9.593814363065576,10648.95937444245,10363.039124987758
2025-01-10,23769.090097132932,22188.46736285291,1580.6227342800212,0.0,9910.183884282338,33679.273981415274,1568.3857928000373,10363.039124987758,10782.7541272587
2025-01-11,24174.519159097363,23000.41964070867,230.37713526771793,943.7223831209736,359.90394062079486,24534.42309971816,74.5428265508624,10782.7541272587,10307.361065118877
2025-01-12,79064.49863266296,75660.4969833357,159.92778286294393,3244.0738664643145,0.0,79064.49863266296,0.0,10307.361065118877,10800.0
2025-01-13,73239.84530347462,72624.80923865482,615.0360648197674,2.939048044936499e-11,105.78008042951096,73345.62538390413,17.596282181241577,10800.0,9872.766536245275
2025-01-14,74246.152042727,72623.97813042633,89.1887625598042,1532.9851497408679,0.0,74246.152042727,0.0,9872.766536245275,10018.698861203477
2025-01-15,73289.20502815246,71630.85280436582,88.15657994973651,1570.195643836915,3370.8453393832765,76660.05036753573,506.90470961678335,10018.698861203477,10663.380876615447
2025-01-16,71583.12607158476,70415.65442433117,237.62127687498818,929.8503703786138,1840.6706530391175,73423.79672462388,256.36683926833143,10663.380876615447,9957.47827317178
2025-01-17,22406.719832781087,22164.54781320918,242.1720195718983,8.72107079885609e-12,66.38810809387238,22473.10794087496,17.714330388843457,9957.47827317178,9898.284784838872
2025-01-18,22929.90700111454,22835.961829066146,69.0983291766425,24.84684287175249,37.573534549863595,22967.480535664406,9.570436716725316,9898.284784838872,9885.62150016454
2025-01-19,69413.33502201579,68934.27875171302,218.61957439513122,260.43669590764995,11044.095569535388,80457.43059155118,1512.3456878720679,9885.62150016454,9939.831320852047
2025-01-20,70206.24259214157,69803.0604980639,377.7650895514707,25.41700452619709,4153.597038077568,74359.83963021914,583.2863602525786,9939.831320852047,10170.162770641266
2025-01-21,68358.66821853253,66603.4391653139,1334.6088652488718,420.6201879697569,0.0,68358.66821853253,0.0,10170.162770641266,9954.301459861214
2025-01-22,72361.70455729697,69058.39893678016,414.6351520811262,2888.6704684356787,0.0,72361.70455729697,0.0,9954.301459861214,9552.424499014576
2025-01-23,72938.14264340576,68226.39399865134,723.88247878981,3987.8661659646204,7776.218973524627,80714.36161693039,974.2888183788511,9552.424499014576,9072.021760296708
2025-01-24,21458.74795522453,20900.35831161115,230.66913504356893,327.720508569811,0.0,21458.74795522453,0.0,9072.021760296708,9782.936931685172
2025-01-25,21769.799942471225,20708.40324609507,22.373169340613902,1039.0235270355406,0.0,21769.799942471225,0.0,9782.936931685172,10120.0941941216
2025-01-26,72261.41697481042,69545.63166076438,949.7629146785899,1766.0223993674467,37.20134989062942,72298.61832470105,5.216117483262678,10120.0941941216,10415.961954594397
2025-01-27,68539.04964436824,65037.13316820126,499.6082688440501,3002.3082073229266,0.0,68539.04964436824,0.0,10415.961954594397,10484.704040234532
2025-01-28,69280.28297508528,64884.28377217398,462.73207882039225,3933.267124090912,225.59725539114933,69505.88023047644,31.542000868528817,10484.704040234532,9575.023847128026
2025-01-29,65399.77997042498,63861.709442067884,45.20443195904017,1492.8660963980544,363.74456893333365,65763.52453935832,52.47143333333338,9575.023847128026,10378.474012236436
2025-01-30,65943.28587995529,63436.063456355354,113.09074589141113,2394.131677708536,0.0,65943.28587995529,0.0,10378.474012236436,9609.46594390444
2025-01-31,19902.085065132072,18559.298014766955,2.6783845615059194,1340.1086658036102,0.0,19902.085065132072,0.0,9609.46594390444,9960.897186293967
2025-02-01,17508.463332083047,16887.74352188155,620.7198102014889,6.593262469323236e-12,0.0,17508.463332083047,0.0,9960.897186293967,9650.60315851206
2025-02-02,61072.631585274445,59182.07689988261,1526.279272543609,364.2754128482302,0.0,61072.631585274445,0.0,9650.60315851206,10154.766602442698
2025-02-03,61784.22886373362,59783.54371588603,1764.1516119455023,236.53353590208397,790.1071776218517,62574.33604135547,130.41397001895555,10154.766602442698,9550.656238090798
2025-02-04,63008.18416691488,61418.24469618697,1550.214625357562,39.72484537034397,3756.4689817056615,66764.65314862053,593.7233216859084,9550.656238090798,9822.6476151698
2025-02-05,61957.04309674938,58603.17379797683,132.6224257124195,3221.246873060131,0.0,61957.04309674938,0.0,9822.6476151698,9385.092759588235
2025-02-06,61614.57217021294,59864.04855482206,966.4651909048297,784.058424486049,381.97257701485876,61996.544747227796,53.83263924467485,9385.092759588235,9233.089881333352
2025-02-07,17246.10376884205,16747.830886331107,100.11902040711468,398.1538621038303,0.0,17246.10376884205,0.0,9233.089881333352,9884.722794523082
2025-02-08,16467.59358307771,13694.974548100185,35.06478409409906,2737.5542508834264,490.84048047123616,16958.434063548946,98.89995576692246,9884.722794523082,9117.536244066443
2025-02-09,60597.187341256824,56153.64974058691,81.21818305194046,4362.319417617979,481.7937973735088,61078.98113863033,101.49396756663751,9117.536244066443,9574.123034304905
2025-02-10,54507.71785493818,52334.647525874505,1570.0125397548122,603.0577893088629,1736.8027758891276,56244.520630827305,302.7035863451319,9574.123034304905,8767.834250129225
2025-02-11,56812.89843891311,53690.26301190657,1013.8984561975211,2108.7369708090105,309.37480180906755,57122.27324072218,59.51207031317324,8767.834250129225,9139.219992772114
2025-02-12,55639.391779677804,53576.803085108775,1626.6845588657636,435.90413570326467,6281.883982938822,61921.27576261663,1024.9954124500268,9139.219992772114,9566.933713830544
2025-02-13,54212.85008284713,52031.448207100955,1311.8831529406746,869.5187228054995,0.0,54212.85008284713,0.0,9566.933713830544,10002.03907551468
2025-02-14,16698.982115833493,15400.624506755996,84.5051061771166,1213.852502900378,0.0,16698.982115833493,0.0,10002.03907551468,10576.344742929336
2025-02-15,16864.359491527404,14986.11335697631,94.6498884624715,1783.5962460886253,0.0,16864.359491527404,0.0,10576.344742929336,9917.633210998627
2025-02-16,56076.593055684956,53498.08531082084,1632.5721838553018,945.9355610088143,37.270259137194074,56113.86331482215,6.974877727555736,9917.633210998627,8867.636719878894
2025-02-17,55338.24625280575,52543.28746850998,1720.0078757049657,1074.9509085908053,53.26468162519734,55391.510934430946,9.982136736356324,8867.636719878894,9903.308011473777
2025-02-18,53881.089101809164,50495.61678132866,398.575214067344,2986.897106413165,0.0,53881.089101809164,0.0,9903.308011473777,9445.438194135639
2025-02-19,53201.275129763264,50295.13091019354,497.6095987134378,2408.534620856288,144.4905,53345.765629763264,27.0,9445.438194135639,9110.84925839856
2025-02-20,53854.82019157884,51256.93943510465,785.3966482375794,1812.4841082366124,225.8565047885211,54080.67669636736,40.25603863978631,9110.84925839856,10418.434369199727
2025-02-21,16445.326597035026,14541.329161718177,235.38685476998074,1668.6105805468674,0.0,16445.326597035026,0.0,10418.434369199727,10026.890211882097
2025-02-22,17005.413292346468,14873.441312793875,127.87497701475586,2004.097002537837,0.0,17005.413292346468,0.0,10026.890211882097,10000.111499636141
2025-02-23,53565.99483866389,50728.05242998943,421.56478354158065,2416.377625132881,75.65692276387881,53641.65176142777,14.633834190305379,10000.111499636141,9875.139656171745
2025-02-24,50556.10649575039,49043.07769083965,656.3455055140564,856.6832993966802,177.0709240290575,50733.17741977945,34.655235155897344,9875.139656171745,9451.628329759807
2025-02-25,50357.337108681706,47678.71225344159,1045.4567071732204,1633.1681480668929,276.6840448054946,50634.0211534872,53.59130291143879,9451.628329759807,9914.90883905965
2025-02-26,48134.06007802692,45837.63728588007,214.80323124600906,2081.619560900849,4046.8392301507834,52180.89930817771,628.4434639320531,9914.90883905965,9041.96132165912
2025-02-27,47971.67043265633,44902.000594761135,698.9409749488501,2370.728862946347,2445.1064594804425,50416.77689213677,389.59690151076853,9041.96132165912,9721.458057721647
2025-02-28,15530.58697652161,13564.335737186906,217.77321042323555,1748.4780289114683,0.0,15530.58697652161,0.0,9721.458057721647,9809.234896700185
2025-03-01,14539.195816950602,13894.54640535304,290.0091457616916,354.6402658358708,0.0,14539.195816950602,0.0,9809.234896700185,9227.454171257314
2025-03-02,51289.98326920684,48354.56370777349,265.2788984048193,2670.1406630285337,8567.344351617045,59857.32762082388,1416.0812381951316,9227.454171257314,8772.763807646676
