date,grid_cost_yuan,base_cost_yuan,breach_cost_yuan,overbuy_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,start_soc_kwh,end_soc_kwh
2025-01-01,85585.94026924702,50493.190354596176,0.0,35092.74991465085,50685.19615741776,136271.13642666477,7891.2600484059085,6000.0,10588.879661394843
2025-01-02,79309.31765022581,77686.35990297874,1571.9902210046605,50.967526242419446,0.0,79309.31765022581,0.0,10588.879661394843,10264.15419898559
2025-01-03,54976.81402301154,49080.676284488065,5896.137738523475,0.0,0.0,54976.81402301154,0.0,10264.15419898559,10800.0
2025-01-04,31605.617312899212,30303.046680454674,1302.5706324445284,9.49328295973828e-12,0.0,31605.617312899212,0.0,10800.0,10800.0
2025-01-05,71174.52939308473,28646.60849712675,5.518359103007242e-14,42527.920895957985,126924.6738990145,198099.20329209924,20062.57413281728,10800.0,8919.55836794602
2025-01-06,79230.99772207324,58555.49556560972,44.222614796130784,20631.279541667387,25930.28559355522,105161.28331562846,3687.037521763739,8919.55836794602,10090.521406647356
2025-01-07,78224.92970251037,71589.64367272845,79.54839870580226,6555.73763107613,175.22066284598907,78400.15036535636,25.248725794983443,10090.521406647356,10303.199160470036
2025-01-08,77989.3070463524,74998.90953144045,2990.3975149119346,9.844967507888214e-12,0.0,77989.3070463524,0.0,10303.199160470036,10554.380860446072
2025-01-09,75766.4491020234,74780.16586143353,986.2832405898731,0.0,71.07577370877132,75837.52487573217,9.593814363065576,10554.380860446072,10321.74561151503
2025-01-10,26317.35896342875,22188.4673628529,1580.6227342800216,2548.2688662958262,459.22820152497053,26776.58716495372,94.54696666666055,10321.74561151503,10800.0
2025-01-11,24112.26478204885,22875.91088661164,292.63151231623493,943.7223831209736,359.90394062079486,24472.168722669645,74.5428265508624,10800.0,10182.16482219445
2025-01-12,78972.94616253895,75464.82862769967,264.0436683749722,3244.0738664643145,0.0,78972.94616253895,0.0,10182.16482219445,10800.0
2025-01-13,73336.91446188005,72624.80923865482,615.0360648197674,97.06915840545462,55.26052476751235,73392.17498664756,7.560613595226755,10800.0,9914.871726225292
2025-01-14,74142.65206621162,72428.18695154489,181.47996492586412,1532.9851497408679,319.3649903767856,74462.0170565884,49.39078378681502,9914.871726225292,9917.519198183425
2025-01-15,74009.96900258621,71674.21638434296,88.15657994973651,2247.5960382935223,1219.150245811647,75229.11924839785,188.0453557745932,9917.519198183425,10685.432872072397
2025-01-16,71559.35928339507,70380.04852727216,249.4603857442498,929.8503703786547,1968.8229163974743,73528.18219979254,272.3449283348938,10685.432872072397,9957.478273171782
2025-01-17,22349.706710373808,22050.521568394626,299.18514197917307,8.72107079885609e-12,500.49272784991774,22850.199438223724,126.40359075921415,9957.478273171782,9861.56163212802
2025-01-18,23100.25753006366,22853.258433992956,69.0983291766425,177.90076689406,0.0,23100.25753006366,0.0,9861.56163212802,9983.32384218391
2025-01-19,71914.00945582743,68887.54446478043,218.61957439513122,2807.8454166518763,2459.8590073444807,74373.86846317191,332.58253241533123,9983.32384218391,9964.459321655058
2025-01-20,70387.50254943666,69792.99528041572,377.7650895514707,216.74217946946663,3495.8057527443416,73883.308302181,498.75942413624136,9964.459321655058,10181.781795919864
2025-01-21,68681.9239790389,66603.4391653139,1334.6088652488718,743.875948476131,0.0,68681.9239790389,0.0,10181.781795919864,10411.3187680794
2025-01-22,72442.0264647816,69010.98562672695,414.6351520811262,3016.405685973518,0.0,72442.0264647816,0.0,10411.3187680794,9737.977771304966
2025-01-23,76081.01561709832,68148.05526262306,723.88247878981,7209.077875685451,93.98489057647532,76175.0005076748,13.094376952486982,9737.977771304966,10065.424268237375
2025-01-24,21228.75384187646,20484.89074037454,230.66913504356893,513.1939664583501,0.0,21228.75384187646,0.0,10065.424268237375,10081.577376191233
2025-01-25,21617.48612164477,20502.165836844797,76.29675776443297,1039.0235270355406,0.0,21617.48612164477,0.0,10081.577376191233,10014.875571186209
2025-01-26,72313.932278283,69587.45021790215,949.7629146785899,1776.7191457022632,37.20134989062942,72351.13362817363,5.216117483262678,10014.875571186209,10426.466474240067
2025-01-27,68688.10536643089,64963.07681857756,501.3206976345633,3223.707850218771,0.0,68688.10536643089,0.0,10426.466474240067,10565.771507037021
2025-01-28,69367.17089431183,64841.76838958422,462.73207882039225,4062.670425907208,225.59725539114933,69592.76814970298,31.542000868528817,10565.771507037021,9725.163086364842
2025-01-29,65334.17890419353,63785.17126985325,45.71349939829865,1503.2941349419873,363.74456893333365,65697.92347312687,52.47143333333338,9725.163086364842,10393.276485294398
2025-01-30,66088.4340826137,63436.063456355354,113.09074589141113,2539.279880366946,0.0,66088.4340826137,0.0,10393.276485294398,9762.014812735784
2025-01-31,19886.79058353093,18493.702001169477,2.6783845615059194,1390.4101977999471,0.0,19886.79058353093,0.0,9762.014812735784,10044.214191479105
2025-02-01,17549.484515211552,16858.92002673677,621.0556126201025,69.50887585468168,0.0,17549.484515211552,0.0,10044.214191479105,9765.875906240768
2025-02-02,61045.49430061372,59127.46323362536,1526.279272543609,391.7517944447483,0.0,61045.49430061372,0.0,9765.875906240768,10166.831459301528
2025-02-03,62537.34961154069,59679.4776838897,1764.1516119455023,1093.720315705482,0.0,62537.34961154069,0.0,10166.831459301528,10102.953703749443
2025-02-04,64621.75111675158,61067.507280796875,1550.214625357562,2004.0292105971348,0.0,64621.75111675158,0.0,10102.953703749443,10576.896636182586
2025-02-05,61571.0316244085,58180.38265594091,132.6224257124195,3258.0265427551653,0.0,61571.0316244085,0.0,10576.896636182586,9425.372252991601
2025-02-06,62038.01489446993,59645.8082988704,966.4651909048297,1425.7414046947101,381.97257701485876,62419.98747148479,53.83263924467485,9425.372252991601,9741.027886755543
2025-02-07,17087.854595787405,16577.867167313172,100.11902040711468,409.8684080671193,0.0,17087.854595787405,0.0,9741.027886755543,9905.64646510136
2025-02-08,16693.061942567416,13688.15808119624,35.06478409409906,2969.8390772770763,490.84048047123616,17183.902423038653,98.89995576692246,9905.64646510136,9529.552687649488
2025-02-09,60941.164115665306,55987.30417276779,81.21818305194046,4872.641759845571,481.7937973735088,61422.957913038816,101.49396756663751,9529.552687649488,10300.098408632368
2025-02-10,55213.97223513056,51958.50568329303,1572.6223815166468,1682.8441703208857,167.37088933314934,55381.34312446371,37.23073229685512,10300.098408632368,9573.116884395138
2025-02-11,56606.4066874541,53280.01416549654,1013.8984561975211,2312.494065760042,309.37480180906755,56915.78148926317,59.51207031317324,9573.116884395138,9450.277081444023
2025-02-12,57726.597767242216,53427.525860425805,1626.6845588657636,2672.3873479506406,143.8178638704282,57870.41563111264,32.101227717864546,9450.277081444023,10117.781817907653
2025-02-13,53936.51977685167,51392.77512364919,1410.2213300387782,1133.5233231636944,0.0,53936.51977685167,0.0,10117.781817907653,9825.19419745496
2025-02-14,16853.374190257364,15463.055347878553,84.55193017061788,1305.7669122081923,0.0,16853.374190257364,0.0,9825.19419745496,10743.1419345482
2025-02-15,16810.19519546703,14923.601476161817,94.6498884624715,1791.9438308427411,0.0,16810.19519546703,0.0,10743.1419345482,9929.40523334915
2025-02-16,57042.21455983959,53427.35562992318,1631.921775933813,1982.9371539825945,37.270259137194074,57079.48481897678,6.974877727555736,9929.40523334915,9911.91449348476
2025-02-17,54811.033854103836,51993.7643035871,1742.3186419259296,1074.9509085908053,53.26468162519734,54864.29853572903,9.982136736356324,9911.91449348476,9863.864414023712
2025-02-18,54349.11126674869,50513.05085140158,398.575214067344,3437.485201279765,0.0,54349.11126674869,0.0,9863.864414023712,10124.322137031082
2025-02-19,53410.38342360978,49972.35784888057,498.0819287090281,2939.943646020182,144.4905,53554.87392360978,27.0,10124.322137031082,9790.838789825995
2025-02-20,53583.51494767786,50965.065751264265,785.3966482375794,1833.0525481760196,225.8565047885211,53809.37145246638,40.25603863978631,9790.838789825995,10440.422172774915
2025-02-21,16578.95372350292,14538.09226568506,236.50299836147192,1804.3584594563904,0.0,16578.95372350292,0.0,10440.422172774915,10095.321928324272
2025-02-22,17073.35271636964,14859.157479168625,130.3050648055646,2083.8901723954527,0.0,17073.35271636964,0.0,10095.321928324272,10119.220545809932
2025-02-23,53529.76582940591,50668.88170271799,421.56478354158065,2439.3193431463383,75.65692276387881,53605.42275216978,14.633834190305379,10119.220545809932,9906.79656245565
2025-02-24,51082.979783316834,49026.16938545001,656.3455055140564,1400.464892352767,177.0709240290575,51260.050707345894,34.655235155897344,9906.79656245565,10158.64770265315
2025-02-25,50117.922180514084,47414.208920940735,1045.4567071732204,1658.256552400124,276.6840448054946,50394.60622531958,53.59130291143879,10158.64770265315,9947.871565731764
2025-02-26,50559.42118956368,45822.576982316095,214.80323124600906,4522.040976001584,23.83399896692983,50583.25518853062,4.673368392266525,9947.871565731764,10252.166462322573
2025-02-27,48967.45159559649,44411.522706655094,698.9409749488501,3856.9879139925456,154.95508907074708,49122.406684667236,31.250837412079818,10252.166462322573,10687.497679320857
2025-02-28,15345.336108257081,13263.53047805521,218.37651484976314,1863.4291153521085,0.0,15345.336108257081,0.0,10687.497679320857,9914.077497493741
2025-03-01,14646.563706639803,13858.8034658905,290.0091457616916,497.75109498761213,0.0,14646.563706639803,0.0,9914.077497493741,9487.349964394336
2025-03-02,54087.32445460433,48235.24655703413,265.2788984048193,5586.7989991653785,1200.2170434738155,55287.54149807814,241.88339554277616,9487.349964394336,9687.843661000845
2025-03-03,53680.86742881251,48103.39139796188,1415.9028737401907,4161.573157110443,1244.9801213066496,54925.847550119164,252.94441116891446,9687.843661000845,9638.926090521289
2025-03-04,51261.308079603674,47207.7809597309,837.9579346076182,3215.5691852651503,0.0,51261.308079603674,0.0,9638.926090521289,10183.052648369063
2025-03-05,47362.851547694765,44288.37324369686,1130.9564295545176,1943.5218744433864,32.736535900001016,47395.58808359477,6.618300000000204,10183.052648369063,9387.32267008394
2025-03-06,47155.23443906293,42557.710449245125,612.6628711592844,3984.8611186585163,0.0,47155.23443906293,0.0,9387.32267008394,9432.560293505103
2025-03-07,14401.970139907222,12997.640307275065,323.0116119624587,1081.3182206696977,0.0,14401.970139907222,0.0,9432.560293505103,9634.138231877925
2025-03-08,15615.98104807165,12140.392475314287,136.06028992341226,3339.5282828339496,0.0,15615.98104807165,0.0,9634.138231877925,9779.32373794297
2025-03-09,46512.68488589124,39780.65838612739,1701.9002354214588,5030.12626434239,0.0,46512.68488589124,0.0,9779.32373794297,9585.878061140666
2025-03-10,50172.02211702635,43459.82931676679,147.60721318759784,6564.5855870719615,0.0,50172.02211702635,0.0,9585.878061140666,9660.363178075788
2025-03-11,46642.473813976525,41601.9702012301,159.0695759073543,4881.434036839066,0.0,46642.473813976525,0.0,9660.363178075788,10640.260294454947
2025-03-12,44804.71037309286,40095.322565989794,1713.4893468248638,2995.8984602782007,0.0,44804.71037309286,0.0,10640.260294454947,9684.925204930125
2025-03-13,47881.556344485536,44320.372045239375,139.32380204102495,3421.8604972051294,0.0,47881.556344485536,0.0,9684.925204930125,9706.535266794315
2025-03-14,14832.914275208539,13277.540572139987,113.60246361490182,1441.77123945365,0.0,14832.914275208539,0.0,9706.535266794315,10800.0
2025-03-15,14751.072476573967,12756.568596116656,114.6674255016768,1879.836454955634,0.0,14751.072476573967,0.0,10800.0,9760.895916068042
2025-03-16,46692.395954330066,43738.59901140062,23.027622933990685,2930.769319995455,8.081100000000493,46700.47705433007,1.6400000000001,9760.895916068042,10800.0
2025-03-17,41555.97605553866,37491.15170752576,1640.2394564438612,2424.5848915690476,0.0,41555.97605553866,0.0,10800.0,10427.783256620585
2025-03-18,44424.84432714273,42245.04758392193,721.0151533105816,1458.7815899102225,0.0,44424.84432714273,0.0,10427.783256620585,10800.0
2025-03-19,42613.16796843292,38397.474485443156,129.1924666078561,4086.501016381907,0.0,42613.16796843292,0.0,10800.0,10444.51207266828
2025-03-20,46923.431019001975,38831.75975343325,1205.0064989219409,6886.664766646787,0.0,46923.431019001975,0.0,10444.51207266828,10139.455488404647
2025-03-21,14314.46734412395,11773.300545970169,243.4208741872646,2297.7459239665177,0.0,14314.46734412395,0.0,10139.455488404647,9984.88026529576
2025-03-22,14485.219205871015,13054.144293427935,135.27397013731093,1295.8009423057697,0.0,14485.219205871015,0.0,9984.88026529576,10769.258240386458
2025-03-23,42564.65672433261,40279.838012413005,435.4692951973633,1849.3494167222439,0.0,42564.65672433261,0.0,10769.258240386458,10800.0
2025-03-24,41249.5625208771,38253.998490951286,539.5094975725597,2456.054532353259,0.0,41249.5625208771,0.0,10800.0,10291.013828235313
