date,grid_cost_yuan,base_cost_yuan,breach_cost_yuan,overbuy_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,start_soc_kwh,end_soc_kwh
2025-01-01,73334.55887014855,43571.181338089795,0.0,29763.377532058763,35482.5639081674,108817.12277831596,7093.212859283347,6000.0,10605.731392244497
2025-01-02,66326.6199905843,64967.79827018605,1281.609662601314,77.21205779692603,0.0,66326.6199905843,0.0,10605.731392244497,10364.745701059941
2025-01-03,58104.75985112749,50496.566638982826,7608.1932121446325,3.381485385034467e-11,0.0,58104.75985112749,0.0,10364.745701059941,10800.0
2025-01-04,34079.21219722215,31754.697245129108,2324.5149520930363,7.75139312736428e-12,0.0,34079.21219722215,0.0,10800.0,10485.465026214235
2025-01-05,64129.23927186753,25197.150951299715,4.840671863348689e-13,38932.08832056782,94039.14264992694,158168.38192179447,17516.47667976194,10485.465026214235,8906.341489955119
2025-01-06,65702.04413219966,49270.70552504743,33.132671710341,16398.205935441885,19932.696612791828,85634.74074499149,3744.5181613035766,8906.341489955119,9937.668571438184
2025-01-07,65017.0146230121,60081.85084438191,76.76736554089398,4858.396413089296,77.10949129776395,65094.12411430987,13.275284720283025,9937.668571438184,10276.94717933325
2025-01-08,65487.75612549923,62712.5760594517,2775.180066047532,0.0,0.0,65487.75612549923,0.0,10276.94717933325,10537.148182507719
2025-01-09,64689.00928421249,63432.81781071894,764.6799764576052,491.5114970359429,55.725670727866394,64744.73495494035,9.593814363065576,10537.148182507719,10440.499885943158
2025-01-10,29157.895362312403,25437.14877091626,1591.739286612623,2129.007304783517,453.6637297499981,29611.5590920624,94.54696666666628,10440.499885943158,10110.634530579446
2025-01-11,27589.895350731884,25902.825114175124,625.0276819569028,1062.0425545998553,353.12450245611274,27943.019853187998,74.5428265508624,10110.634530579446,10203.728946459249
2025-01-12,64715.99779592728,61365.46788698569,977.6073714027019,2372.9225375388933,0.0,64715.99779592728,0.0,10203.728946459249,10247.575142329491
2025-01-13,61731.37832540674,60177.46553557083,1296.377765421817,257.53502441409,43.9158240678746,61775.29414947461,7.560613595226755,10247.575142329491,9939.259439814963
2025-01-14,62447.34462740376,60852.798411246666,429.62711827853326,1164.9190978785598,291.70051143851384,62739.04513884228,41.8148668919888,9939.259439814963,9901.977916400525
2025-01-15,62600.37324893184,59899.64905214023,223.75936459504047,2476.964832196575,1290.9860041933873,63891.35925312523,193.4448289083224,9901.977916400525,9948.116051578992
2025-01-16,61651.30127937043,59283.67282826186,725.9327513475657,1641.6956997610132,1484.3273828473868,63135.62866221782,259.43616961073405,9948.116051578992,9958.725617272918
2025-01-17,25176.05546402647,24611.191532157703,564.8639318687533,1.3940754683972046e-11,578.3370926948696,25754.39255672134,126.4035907592135,9958.725617272918,9823.349243967874
2025-01-18,26233.312598699464,24554.87429051695,693.3754321773642,985.0628760051504,0.0,26233.312598699464,0.0,9823.349243967874,9982.04005381471
2025-01-19,61002.72892847721,58556.44726623935,191.82174852239322,2254.4599137154655,1826.8298608736259,62829.558789350835,322.1843430059947,9982.04005381471,9958.026307059545
2025-01-20,59891.65450851595,59285.25578219261,398.71362519494363,207.6851011283988,2506.532714100464,62398.18722261642,498.0906936399982,9958.026307059545,10140.995510367835
2025-01-21,59683.09665303249,57264.244946786275,1524.8415150818653,894.0101911643525,0.0,59683.09665303249,0.0,10140.995510367835,10301.62631127035
2025-01-22,62013.2205065205,58643.647501680876,562.0523256928129,2807.5206791468054,0.0,62013.2205065205,0.0,10301.62631127035,9704.087768584228
2025-01-23,63312.327510478026,57655.26532354526,574.14129950799,5082.92088742478,76.05868852852063,63388.38619900655,13.094376952486982,9704.087768584228,10042.55220062024
2025-01-24,24607.53849453509,23359.54658293005,509.071759014652,738.9201525903866,0.0,24607.53849453509,0.0,10042.55220062024,9992.750666610184
2025-01-25,25101.018764236607,23467.986764566736,444.64425162603015,1188.3877480438432,0.0,25101.018764236607,0.0,9992.750666610184,10031.152302256252
2025-01-26,61398.991820458294,58300.861463751324,1080.74696007605,2017.3833966309173,30.469950278478937,61429.46177073677,5.216117483262678,10031.152302256252,10086.939104188892
2025-01-27,59022.382866122345,55466.04101850712,834.2491627073276,2722.0926849079,0.0,59022.382866122345,0.0,10086.939104188892,9856.750868905909
2025-01-28,60594.57640243686,56212.36849658541,582.1254833344931,3800.0824225169576,183.50175390428316,60778.078156341144,31.542000868528817,9856.750868905909,9728.443230962323
2025-01-29,56952.17775794983,54109.963321544274,1105.7190251850325,1736.495411220523,304.8774290666669,57257.0551870165,52.47143333333338,9728.443230962323,10377.13897187207
2025-01-30,57817.73918782007,55521.568674090224,113.63522085139209,2182.535292878457,0.0,57817.73918782007,0.0,10377.13897187207,9771.193266924802
2025-01-31,23490.012463869716,21771.112668570982,138.3930418409741,1580.5067534577627,0.0,23490.012463869716,0.0,9771.193266924802,10045.254198252323
2025-02-01,21765.957213485337,20683.632631374247,792.8567481034036,289.4678340076867,0.0,21765.957213485337,0.0,10045.254198252323,9790.254425605493
2025-02-02,55141.83589066166,53020.30774991807,1556.1310885024432,565.3970522411452,0.0,55141.83589066166,0.0,9790.254425605493,10049.670059998869
2025-02-03,55703.34569567612,53097.102011159914,1460.8746092452002,1145.3690752710077,0.0,55703.34569567612,0.0,10049.670059998869,9998.325366147354
2025-02-04,57013.00044110561,53872.020871989116,1320.1423653189847,1820.8372037975087,0.0,57013.00044110561,0.0,9998.325366147354,9807.833435520195
2025-02-05,55223.33804372979,51570.10734891627,392.6944895745258,3260.536205238988,275.7235504055352,55499.061594135324,59.47484542418529,9807.833435520195,9487.96628941927
2025-02-06,55703.032889359645,52320.31629014643,1173.5061609729191,2209.2104382402963,404.31470312650833,56107.347592486156,73.24619037059597,9487.96628941927,9760.768845081042
2025-02-07,20513.402093199536,19590.267437124377,343.3112521184703,579.8234039566871,0.0,20513.402093199536,0.0,9760.768845081042,9158.466045394382
2025-02-08,20925.43736404609,17459.30072214825,82.26371424291538,3383.872927654922,1141.1423980762886,22066.57976212238,186.67469296193173,9158.466045394382,9609.525914742437
2025-02-09,54918.145473013334,49992.42188542644,112.04994156703602,4813.673646019857,0.0,54918.145473013334,0.0,9609.525914742437,9439.880206381487
2025-02-10,51640.05235705903,48547.01532759642,1366.497606073235,1726.539423389377,0.0,51640.05235705903,0.0,9439.880206381487,9500.85261774935
2025-02-11,51890.8637443115,48759.14866019864,918.5720546269417,2213.14302948592,93.36626714690375,51984.23001145841,19.9330203131733,9500.85261774935,9493.365825641127
2025-02-12,52836.94519436703,48721.47474015905,1460.7554689477647,2654.714985260218,200.03822282992746,53036.983417196956,47.23937119437928,9493.365825641127,9739.813394202672
2025-02-13,50117.38165712383,47660.50364449392,1432.9781136002332,1023.8998990296758,21.545179964161616,50138.92683708799,4.919552452143307,9739.813394202672,9858.93215395863
