date,grid_cost_yuan,base_cost_yuan,breach_cost_yuan,overbuy_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,start_soc_kwh,end_soc_kwh
2025-01-01,42456.759720025795,42456.759720025795,0.0,0.0,202442.12898629106,244898.88870631685,33602.20743054526,6000.0,9756.28985425926
2025-01-02,81439.69256439069,81439.69256439069,0.0,0.0,390.4636696413218,81830.15623403201,68.67423748922567,9756.28985425926,10515.686747598855
2025-01-03,62057.510542900614,62057.510542900614,0.0,0.0,0.0,62057.510542900614,0.0,10515.686747598855,10800.0
2025-01-04,34074.14060516486,34074.14060516486,0.0,0.0,0.0,34074.14060516486,0.0,10800.0,10800.0
2025-01-05,29339.844691892184,29339.844691892184,0.0,0.0,246005.478345857,275345.32303774916,42838.0755446443,10800.0,8160.719831450648
2025-01-06,59126.29345065175,59126.29345065175,0.0,0.0,85380.48787421634,144506.7813248681,13792.79594952741,8160.719831450648,9701.82785748926
2025-01-07,74444.2529935748,74444.2529935748,0.0,0.0,8796.775804842433,83241.02879841723,1417.1156944217926,9701.82785748926,10191.52068269156
2025-01-08,79086.96792197993,79086.96792197993,0.0,0.0,314.4768570123007,79401.44477899223,69.35606422647186,10191.52068269156,10800.0
2025-01-09,77646.52347388268,77646.52347388268,0.0,0.0,389.9598591853228,78036.48333306801,83.17916331885998,10800.0,10585.771785327335
2025-01-10,24288.937782211087,24288.937782211087,0.0,0.0,264.1497161968234,24553.08749840791,127.29383713047184,10585.771785327335,10800.0
2025-01-11,23731.654453013645,23731.654453013645,0.0,0.0,386.5839812775353,24118.23843429118,112.18209030941392,10800.0,10372.287596316024
2025-01-12,76142.57496582555,76142.57496582555,0.0,0.0,377.58779778417875,76520.16276360973,60.655212789632515,10372.287596316024,10800.0
2025-01-13,73879.30919197493,73879.30919197493,0.0,0.0,647.9513568151579,74527.26054879009,153.807506841794,10800.0,10046.57360098474
2025-01-14,72582.29904632791,72582.29904632791,0.0,0.0,1665.6459856802073,74247.94503200812,298.2518248245981,10046.57360098474,9981.925525185745
2025-01-15,71443.43393740828,71443.43393740828,0.0,0.0,9531.388689693387,80974.82262710166,1553.467938629553,9981.925525185745,10703.406357167656
2025-01-16,71671.19988225763,71671.19988225763,0.0,0.0,4655.655453470413,76326.85533572805,770.7839001914956,10703.406357167656,10013.60534216298
2025-01-17,22611.606313912234,22611.606313912234,0.0,0.0,522.6719458001319,23134.278259712366,196.84321211433803,10013.60534216298,9942.543735556825
2025-01-18,22176.48850950576,22176.48850950576,0.0,0.0,949.5045261910086,23125.99303569677,252.68651576089962,9942.543735556825,10074.192901131242
2025-01-19,70127.317674595,70127.317674595,0.0,0.0,6700.276549980508,76827.59422457551,1020.1068399144303,10074.192901131242,9970.00595289693
2025-01-20,70390.81148353312,70390.81148353312,0.0,0.0,5447.407104446782,75838.2185879799,896.6781967401116,9970.00595289693,10282.172502140278
2025-01-21,68883.34967097838,68883.34967097838,0.0,0.0,0.0,68883.34967097838,0.0,10282.172502140278,10388.349618227388
2025-01-22,67194.69732264442,67194.69732264442,0.0,0.0,18167.084173689407,85361.78149633383,2567.616073529632,10388.349618227388,9563.037760114998
