date,grid_cost_yuan,base_cost_yuan,breach_cost_yuan,overbuy_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,start_soc_kwh,end_soc_kwh
2025-01-01,42315.146840564375,42315.146840564375,0.0,0.0,205786.82961933545,248101.97645989983,33693.06145004526,6000.0,9741.881784814816
2025-01-02,81255.25233794033,81255.25233794033,0.0,0.0,390.4636696413218,81645.71600758165,68.67423748922567,9741.881784814816,10471.3473547633
2025-01-03,61850.08896226098,61850.08896226098,0.0,0.0,0.0,61850.08896226098,0.0,10471.3473547633,10800.0
2025-01-04,33836.70307824942,33836.70307824942,0.0,0.0,19.57169983473998,33856.27477808416,9.100999690648678,10800.0,10800.0
2025-01-05,29222.212980922515,29222.212980922515,0.0,0.0,246440.86298134504,275663.0759622676,42797.65766684663,10800.0,8160.719831450648
2025-01-06,58713.445725085316,58713.445725085316,0.0,0.0,85324.43519213365,144037.88091721898,13802.586628784997,8160.719831450648,9507.679791240005
2025-01-07,74412.1813332287,74412.1813332287,0.0,0.0,9350.164128476948,83762.34546170564,1464.9068082613949,9507.679791240005,10203.305228256988
2025-01-08,78967.68109598834,78967.68109598834,0.0,0.0,314.4768570123007,79282.15795300064,69.35606422647186,10203.305228256988,10761.248348036943
2025-01-09,77472.03863712588,77472.03863712588,0.0,0.0,389.9598591853228,77861.99849631121,83.17916331885998,10761.248348036943,10671.334336435135
2025-01-10,23780.771386424374,23780.771386424374,0.0,0.0,74.7931984153145,23855.56458483969,18.686678225397173,10671.334336435135,10297.351220419836
2025-01-11,23828.136154044972,23828.136154044972,0.0,0.0,288.17307464332794,24116.3092286883,91.2168353809505,10297.351220419836,10372.287596316026
2025-01-12,75797.76328622198,75797.76328622198,0.0,0.0,626.0986415496822,76423.86192777166,149.48697936489725,10372.287596316026,10800.0
2025-01-13,73596.97678433463,73596.97678433463,0.0,0.0,739.5849714949296,74336.56175582956,128.01563014142528,10800.0,10057.259270413058
2025-01-14,72313.53361828024,72313.53361828024,0.0,0.0,1367.7027823896362,73681.23640066988,253.64961030246548,10057.259270413058,9969.353713418417
2025-01-15,70886.42258186325,70886.42258186325,0.0,0.0,9779.3090899831,80665.73167184636,1566.1346740208196,9969.353713418417,9944.368998613656
2025-01-16,71639.18313314738,71639.18313314738,0.0,0.0,4784.738488510722,76423.9216216581,825.0328308007134,9944.368998613656,9995.821055070786
2025-01-17,22429.475262359534,22429.475262359534,0.0,0.0,838.3331137256915,23267.808376085224,342.1548009817785,9995.821055070786,10086.826450219094
2025-01-18,21907.89265783428,21907.89265783428,0.0,0.0,1205.123967923732,23113.016625758013,371.59809436592604,10086.826450219094,10224.192901131242
2025-01-19,70332.13991648065,70332.13991648065,0.0,0.0,6406.211601342688,76738.35151782334,962.4136314399643,10224.192901131242,10706.761768637647
2025-01-20,69648.64909763483,69648.64909763483,0.0,0.0,5104.569719516427,74753.21881715125,851.4854423146696,10706.761768637647,10296.57196221918
2025-01-21,68729.21239215259,68729.21239215259,0.0,0.0,0.0,68729.21239215259,0.0,10296.57196221918,10257.281501121899
2025-01-22,67084.7816037304,67084.7816037304,0.0,0.0,18049.967163245798,85134.7487669762,2602.303171943632,10257.281501121899,9563.037760114998
2025-01-23,69276.47458664293,69276.47458664293,0.0,0.0,15015.570090926296,84292.04467756923,2233.7807893245013,9563.037760114998,9490.095501537482
2025-01-24,22153.884263475054,22153.884263475054,0.0,0.0,0.0,22153.884263475054,0.0,9490.095501537482,9948.272147449543
2025-01-25,21267.98657898572,21267.98657898572,0.0,0.0,0.0,21267.98657898572,0.0,9948.272147449543,10783.694352878252
2025-01-26,66293.36268852757,66293.36268852757,0.0,0.0,17238.16660050296,83531.52928903053,2473.9265814095743,10783.694352878252,9452.846659394878
2025-01-27,69255.40319607696,69255.40319607696,0.0,0.0,0.0,69255.40319607696,0.0,9452.846659394878,10532.979243821019
2025-01-28,65584.73617556998,65584.73617556998,0.0,0.0,9738.911578558627,75323.64775412861,1428.449941601844,10532.979243821019,8369.673649159777
2025-01-29,68235.64686664316,68235.64686664316,0.0,0.0,275.2585413768344,68510.90540802,39.68166278241927,8369.673649159777,10761.236407736938
2025-01-30,65376.3113878421,65376.3113878421,0.0,0.0,218.61579438184344,65594.92718222394,29.99213978358341,10761.236407736938,8643.33818526698
2025-01-31,21262.500675043437,21262.500675043437,0.0,0.0,0.0,21262.500675043437,0.0,8643.33818526698,10507.335473307694
2025-02-01,19955.826467294733,19955.826467294733,0.0,0.0,0.0,19955.826467294733,0.0,10507.335473307694,10800.0
2025-02-02,62922.637949719465,62922.637949719465,0.0,0.0,0.0,62922.637949719465,0.0,10800.0,10440.004392749419
2025-02-03,62240.92104364125,62240.92104364125,0.0,0.0,0.0,62240.92104364125,0.0,10440.004392749419,9899.14355972435
