date,physical_slot0,decision_date,plan_slot0,load_kw,pv_kw,price_actual,commitment_kwh,total_cost_yuan,charge,discharge,emergency,unused_plan,curtailment,pv_used,plan_used,soc
2025-01-01,0,2024-12-31,143,3529.7296,0.0,0.4527,0.0,0.0,0.0,588.2882666666667,0.0,0.0,0.0,0.0,0.0,5346.34637037037
2025-01-01,1,2025-01-01,0,3609.5287,0.0,0.4733,572.9965333333333,271.19925922666664,0.0,28.591583333333233,0.0,0.0,0.0,0.0,572.9965333333333,5314.577944444444
2025-01-01,2,2025-01-01,1,3726.56,0.0,0.4843,574.0505166666667,278.0126652216667,0.0,47.04281666666657,0.0,0.0,0.0,0.0,574.0505166666667,5262.308148148148
2025-01-01,3,2025-01-01,2,3510.6311,0.0,0.4541,783.5279829218105,355.80005704479413,198.42279958847712,0.0,0.0,0.0,0.0,0.0,783.5279829218105,5440.888667777777
2025-01-01,4,2025-01-01,3,3502.5625,0.0,0.4266,1409.8045499999998,601.4226210299998,826.0441333333332,0.0,0.0,0.0,0.0,0.0,1409.8045499999998,6184.328387777778
2025-01-01,5,2025-01-01,4,3787.01,0.0,0.4311,1409.9733499999998,607.8395111849999,778.8050166666665,0.0,0.0,0.0,0.0,0.0,1409.9733499999998,6885.252902777777
2025-01-01,6,2025-01-01,5,3900.3205,0.0,0.4544,577.8597,262.57944768,0.0,72.19371666666666,0.0,0.0,0.0,0.0,577.8597,6805.037662037036
2025-01-01,7,2025-01-01,6,3916.8376,0.0,0.4483,1411.3272,632.6979837599999,758.5209333333333,0.0,0.0,0.0,0.0,0.0,1411.3272,7487.706502037036
2025-01-01,8,2025-01-01,7,3817.28,0.0,0.4251,1411.161383333333,599.8847040549998,774.9480499999997,0.0,0.0,0.0,0.0,0.0,1411.161383333333,8185.159747037036
2025-01-01,9,2025-01-01,8,3533.0136,0.0,0.444,1413.7487833333332,627.7044598,824.9131833333332,0.0,0.0,0.0,0.0,0.0,1413.7487833333332,8927.581612037036
2025-01-01,10,2025-01-01,9,3694.6613,0.0,0.478,582.5140166666666,278.44169996666665,0.0,33.262866666666696,0.0,0.0,0.0,0.0,582.5140166666666,8890.622871296295
2025-01-01,11,2025-01-01,10,4064.73,0.0,0.4941,583.0740499999999,288.09688810499995,0.0,94.38094999999998,0.0,0.0,0.0,0.0,583.0740499999999,8785.755149074073
2025-01-01,12,2025-01-01,11,3810.671,0.0,0.484,584.2049166666666,282.7551796666666,0.0,50.90691666666669,0.0,0.0,0.0,0.0,584.2049166666666,8729.191908333332
2025-01-01,13,2025-01-01,12,3844.9495,0.0,0.4751,585.4397833333333,278.14244106166666,0.0,55.38513333333344,0.0,0.0,0.0,0.0,585.4397833333333,8667.652871296295
2025-01-01,14,2025-01-01,13,4234.62,0.0,0.488,586.1447499999999,286.03863799999993,0.0,119.62525000000005,0.0,0.0,0.0,0.0,586.1447499999999,8534.73592685185
2025-01-01,15,2025-01-01,14,4109.9755,0.0,0.5215,586.3207666666666,305.7662798166666,0.0,98.67514999999992,0.0,0.0,0.0,0.0,586.3207666666666,8425.096871296295
2025-01-01,16,2025-01-01,15,3996.8945,0.0,0.5498,586.4253,322.41662993999995,0.0,79.72378333333324,0.0,0.0,0.0,0.0,586.4253,8336.514889814813
2025-01-01,17,2025-01-01,16,4102.19,0.0,0.5471,586.8496,321.06541616000004,0.0,96.84873333333326,0.0,0.0,0.0,0.0,586.8496,8228.90518611111
2025-01-01,18,2025-01-01,17,4086.0577,0.0,0.5067,587.8210166666667,533.9422272449999,0.0,0.0,93.18859999999995,0.0,0.0,0.0,587.8210166666667,8228.90518611111
2025-01-01,19,2025-01-01,18,4133.7626,0.0,0.4769,589.5475666666666,518.20521511,0.0,0.0,99.41286666666667,0.0,0.0,0.0,589.5475666666666,8228.90518611111
2025-01-01,20,2025-01-01,19,4179.18,0.0,0.4669,590.8134666666666,522.6460546533333,0.0,0.0,105.71653333333336,0.0,0.0,0.0,590.8134666666666,8228.90518611111
2025-01-01,21,2025-01-01,20,3953.3711,0.0,0.4501,1423.5464499999998,640.7382571449999,764.6512666666665,0.0,0.0,0.0,0.0,0.0,1423.5464499999998,8917.091326111109
2025-01-01,22,2025-01-01,21,3910.7496,0.0,0.4608,591.0662666666666,412.2745036800002,0.0,0.0,60.725333333333424,0.0,0.0,0.0,591.0662666666666,8917.091326111109
2025-01-01,23,2025-01-01,22,4099.31,0.0,0.4927,593.3678333333332,513.6990382333337,0.0,0.0,89.85050000000012,0.0,0.0,0.0,593.3678333333332,8917.091326111109
2025-01-01,24,2025-01-01,23,4123.8623,0.0,0.4976,593.6596833333333,528.4080000266664,0.0,0.0,93.65069999999992,0.0,0.0,0.0,593.6596833333333,8917.091326111109
2025-01-01,25,2025-01-01,24,4169.0068,0.0,0.4889,592.7863833333333,539.2698025200001,0.0,0.0,102.04808333333335,0.0,0.0,0.0,592.7863833333333,8917.091326111109
2025-01-01,26,2025-01-01,25,4260.24,0.0,0.4885,593.3378666666666,574.8905085333333,0.0,0.0,116.70213333333334,0.0,0.0,0.0,593.3378666666666,8917.091326111109
2025-01-01,27,2025-01-01,26,4217.2222,0.0,0.5042,596.7756666666667,568.3590298333332,0.0,0.0,106.09469999999999,0.0,0.0,0.0,596.7756666666667,8917.091326111109
2025-01-01,28,2025-01-01,27,4261.857,0.0,0.5178,597.8193333333334,600.7878922999998,0.0,0.0,112.4901666666666,0.0,0.0,0.0,597.8193333333334,8917.091326111109
2025-01-01,29,2025-01-01,28,4341.9,0.0,0.5042,595.2105833333333,623.900945533333,0.0,0.0,128.4394166666666,0.0,0.0,0.0,595.2105833333333,8917.091326111109
2025-01-01,30,2025-01-01,29,4208.2208,0.0021,0.4639,593.7195166666667,525.1212773149999,0.0,0.0,107.65026666666665,0.0,0.0,0.00034999999999999994,593.7195166666667,8917.091326111109
2025-01-01,31,2025-01-01,30,4302.1233,0.0,0.4899,598.5634833333334,583.396835285,0.0,0.0,118.4570666666666,0.0,0.0,0.0,598.5634833333334,8917.091326111109
2025-01-01,32,2025-01-01,31,4456.59,0.0,0.5194,596.6174166666666,689.4283601333334,0.0,0.0,146.1475833333334,0.0,0.0,0.0,596.6174166666666,8917.091326111109
2025-01-01,33,2025-01-01,32,4148.637,0.0299,0.4459,1414.3531666666665,630.6600770166666,722.9186499999998,0.0,0.0,0.0,0.0,0.004983333333333333,1414.3531666666665,9567.71811111111
2025-01-01,34,2025-01-01,33,4498.1333,0.0,0.6726,637.3165666666666,806.5672236900002,0.0,0.0,112.37231666666673,0.0,0.0,0.0,637.3165666666666,9567.71811111111
2025-01-01,35,2025-01-01,34,5369.38,0.0,1.0693,0.0,329.148361666667,0.0,833.3333333333333,61.56333333333339,0.0,0.0,0.0,0.0,8641.792185185184
2025-01-01,36,2025-01-01,35,5440.8991,0.4169,1.0696,0.0,392.6164675999998,0.0,833.3333333333333,73.41369999999995,0.0,0.0,0.06948333333333333,0.0,7715.866259259258
2025-01-01,37,2025-01-01,36,5316.893,0.0,0.9974,0.0,2650.770364466676,0.0,354.6127666666648,531.5360666666685,0.0,0.0,0.0,0.0,7321.852074074075
2025-01-01,38,2025-01-01,37,5399.82,0.0,1.0451,0.0,348.20990166666655,0.0,833.3333333333333,66.63666666666666,0.0,0.0,0.0,0.0,6395.926148148149
2025-01-01,39,2025-01-01,38,5447.4007,5.8062,1.0684,0.0,393.16630316666703,0.0,833.3333333333333,73.5990833333334,0.0,0.0,0.9676999999999999,0.0,5470.000222222223
2025-01-01,40,2025-01-01,39,5444.401,0.0,1.0267,0.0,380.2220889166665,0.0,833.3333333333333,74.0668333333333,0.0,0.0,0.0,0.0,4544.074296296297
2025-01-01,41,2025-01-01,40,5433.63,3.075,0.9814,189.35466116667402,3697.9582396241044,0.0,0.0,715.737838833326,0.0,0.0,0.5125,189.35466116667402,4544.074296296297
2025-01-01,42,2025-01-01,41,5449.2818,175.7953,1.0187,0.0,3674.5364707999997,0.0,157.49761666666663,721.4168,0.0,0.0,29.299216666666666,0.0,4369.076944444445
2025-01-01,43,2025-01-01,42,5510.0042,421.496,1.0362,0.0,2269.371257999998,0.0,410.0667000000004,438.0179999999996,0.0,0.0,70.24933333333333,0.0,3913.447277777778
2025-01-01,44,2025-01-01,43,5476.0,677.1,0.967,356.99678333333327,2486.2500254,0.0,-0.0,442.81988333333334,0.0,0.0,112.85,356.99678333333327,3913.447277777778
2025-01-01,45,2025-01-01,44,5329.4215,950.8112,0.893,283.36356666666666,2246.2411714500004,0.0,-0.0,446.40481666666676,0.0,0.0,158.4685333333333,283.36356666666666,3913.447277777778
2025-01-01,46,2025-01-01,45,6084.1163,1255.5705,1.136,0.0,2749.5375746666673,0.0,320.68411666666645,484.0735166666668,0.0,0.0,209.26175,0.0,3557.131592592593
2025-01-01,47,2025-01-01,46,7316.0,1592.2875,1.5209,0.0,917.2452843750007,0.0,833.3333333333333,120.61875000000009,0.0,0.0,265.38124999999997,0.0,2631.2056666666667
2025-01-01,48,2025-01-01,47,7469.4947,1937.5212,1.5206,0.0,674.0990867500007,0.0,833.3333333333333,88.66225000000009,0.0,0.0,322.92019999999997,0.0,1705.2797407407409
2025-01-01,49,2025-01-01,48,7225.691,2225.1261,1.4132,0.0,2675.7226139666654,0.0,454.75176666666675,378.6757166666665,0.0,0.0,370.85434999999995,0.0,1200.0
2025-01-01,50,2025-01-01,49,7216.13,2490.1125,1.3895,0.0,5472.334430208333,0.0,0.0,787.6695833333333,0.0,0.0,415.01875,0.0,1200.0
2025-01-01,51,2025-01-01,50,7361.7004,2826.3146,1.361,0.0,5143.883394833332,0.0,0.0,755.8976333333333,0.0,0.0,471.05243333333334,0.0,1200.0
2025-01-01,52,2025-01-01,51,7275.513,3122.1315,1.3028,0.0,4509.187848499999,0.0,0.0,692.23025,0.0,0.0,520.35525,0.0,1200.0
2025-01-01,53,2025-01-01,52,7077.29,3350.9625,1.2562,0.0,3900.8438379166655,0.0,0.0,621.0545833333332,0.0,0.0,558.49375,0.0,1200.0
2025-01-01,54,2025-01-01,53,7221.8762,3601.7977,1.2749,0.0,3846.0317330416656,0.0,0.0,603.3464166666665,0.0,0.0,600.2996166666667,0.0,1200.0
2025-01-01,55,2025-01-01,54,7229.5513,3875.6352,1.2735,0.0,3559.343461124999,0.0,0.0,558.9860166666665,0.0,0.0,645.9392,0.0,1200.0
2025-01-01,56,2025-01-01,55,7099.33,4149.825,1.2135,0.0,2982.68693125,0.0,0.0,491.58416666666665,0.0,0.0,691.6374999999999,0.0,1200.0
2025-01-01,57,2025-01-01,56,7297.1521,4403.4802,1.1586,0.0,2793.84021945,0.0,0.0,482.27864999999997,0.0,0.0,733.9133666666667,0.0,1200.0
2025-01-01,58,2025-01-01,57,7313.1756,4624.7505,1.2464,0.0,2792.3775371999996,0.0,0.0,448.07084999999995,0.0,0.0,770.79175,0.0,1200.0
2025-01-01,59,2025-01-01,58,7099.46,4836.6375,1.3947,0.0,2629.965450625001,0.0,0.0,377.1370833333334,0.0,0.0,806.1062499999999,0.0,1200.0
2025-01-01,60,2025-01-01,59,7125.5214,5080.7024,1.3761,0.0,2344.896188249999,0.0,0.0,340.80316666666647,0.0,0.0,846.7837333333333,0.0,1200.0
