date,grid_cost_yuan,base_cost_yuan,breach_cost_yuan,overbuy_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,start_soc_kwh,end_soc_kwh
2025-01-01,63988.38442480884,43571.181338089795,0.0,20417.203086719044,77932.06679105235,141920.4512158612,16000.83356285994,6000.0,10588.879661394836
2025-01-02,67354.13448209452,67177.25136880037,176.8831132941616,0.0,0.0,67354.13448209452,0.0,10588.879661394836,10353.371751422468
2025-01-03,63918.30023452269,62123.64740577327,1794.6528287494193,0.0,0.0,63918.30023452269,0.0,10353.371751422468,10800.0
2025-01-04,35758.70611364837,35113.68507798156,645.0210356668075,0.0,0.0,35758.70611364837,0.0,10800.0,10488.429477474177
2025-01-05,44219.81678892576,25197.150951299715,0.0,19022.66583762605,164127.7440938772,208347.56088280297,33937.25346493842,10488.429477474177,8906.341489955119
2025-01-06,63248.590864415775,49336.97086846811,0.0,13911.619995947667,35574.981137926436,98823.5720023422,6928.546499435148,8906.341489955119,9937.668571438186
2025-01-07,67189.5464954897,60218.981054274074,8.202260594813817,6962.363180620811,77.10949129776395,67266.65598678746,13.275284720283025,9937.668571438186,10264.576258521154
2025-01-08,68024.81977752014,67786.70336349354,238.1164140265979,0.0,0.0,68024.81977752014,0.0,10264.576258521154,10537.14818250773
2025-01-09,64757.6977786702,64553.217793706244,204.47998496395115,0.0,0.0,64757.6977786702,0.0,10537.14818250773,10440.499885943162
2025-01-10,28503.71037336431,28386.793402587115,116.91697077719398,0.0,0.0,28503.71037336431,0.0,10440.499885943162,10114.135733282863
2025-01-11,27059.80410978198,26966.72774147504,93.07636830694088,0.0,0.0,27059.80410978198,0.0,10114.135733282863,10204.061411100345
2025-01-12,63151.66863678537,62998.144324924186,153.52431186118508,0.0,161.64746573898302,63313.31610252435,33.646376711207154,10204.061411100345,10235.752425846124
2025-01-13,62687.844700432506,62605.46833445055,82.37636598195853,1.1590600479394197e-12,0.0,62687.844700432506,0.0,10235.752425846124,9931.23328879628
2025-01-14,61630.627849071076,61557.6551027735,72.97274629758235,0.0,449.60083890552414,62080.2286879766,71.99498893769824,9931.23328879628,9912.908748384109
