date,grid_cost_yuan,base_cost_yuan,breach_cost_yuan,overbuy_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,start_soc_kwh,end_soc_kwh
2025-01-01,73776.06930064948,43571.181338089795,0.0,30204.887962559682,39498.73660201865,113274.80590266813,7891.2600484059085,6000.0,10588.879661394843
2025-01-02,66371.85052138999,65114.478892780346,1208.2693513041668,49.102277305490205,0.0,66371.85052138999,0.0,10588.879661394843,10364.493031060383
2025-01-03,59677.653822433196,53642.35458159429,6035.2992408389055,0.0,0.0,59677.653822433196,0.0,10364.493031060383,10800.0
2025-01-04,34970.51662060452,33537.30609189385,1433.210528710663,6.37170955997135e-12,0.0,34970.51662060452,0.0,10800.0,10485.465026214235
2025-01-05,61576.37943758261,25197.150951299715,0.0,36379.2284862829,103164.97302089132,164741.35245847394,19677.29150252266,10485.465026214235,8906.341489955119
2025-01-06,67360.50615267156,49270.70552504743,33.132671710341,18056.66795591379,19932.696612791835,87293.20276546339,3744.5181613035775,8906.341489955119,9937.668571438186
2025-01-07,65342.28578858239,60081.85084438191,76.76736554089398,5183.66757865959,77.10949129776395,65419.395279880155,13.275284720283025,9937.668571438186,10276.947179333252
2025-01-08,65962.94999612078,63662.96380069481,2299.986195425962,0.0,0.0,65962.94999612078,0.0,10276.947179333252,10537.148182507713
2025-01-09,64197.9155319781,63433.65330032201,764.2622316560663,2.2158428691909645e-11,55.725670727866394,64253.64120270596,9.593814363065576,10537.148182507713,10440.49988594316
2025-01-10,29854.724792349905,25437.14877091626,1591.739286612621,2825.836734821023,453.6637297499941,30308.3885220999,94.54696666666545,10440.49988594316,10102.468147273583
2025-01-11,27939.782555463655,26602.59952363868,275.14047722511935,1062.0425545998553,353.12450245611274,28292.90705791977,74.5428265508624,10102.468147273583,10204.061411100356
2025-01-12,65377.887208937704,62839.64834667851,232.77230098402282,2305.466561275175,0.0,65377.887208937704,0.0,10204.061411100356,10235.752425846125
2025-01-13,62350.91810583172,61740.97807920003,514.6214936072047,95.31853302448337,43.9158240678746,62394.83392989959,7.560613595226755,10235.752425846125,9934.947451694414
2025-01-14,62726.67265344438,61413.38182090375,148.37173466206767,1164.9190978785598,291.7005114384909,63018.37316488287,41.8148668919855,9934.947451694414,9901.977916400518
2025-01-15,62155.22987892461,60183.46566915831,79.43657111505959,1892.327638651245,1271.9757112798038,63427.205590204416,190.7197295801138,9901.977916400518,9948.11605157899
2025-01-16,61177.9929971465,60316.34148692665,209.5984220151561,652.0530882046954,1446.51699957886,62624.50999672536,254.06217284711968,9948.11605157899,9954.502518097612
2025-01-17,25408.887336298165,25075.113013674672,333.77432262348395,7.155313141993247e-12,585.7894111729491,25994.676747471112,126.40359075921415,9954.502518097612,9823.349243967874
