date,grid_cost_yuan,base_cost_yuan,breach_cost_yuan,overbuy_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,start_soc_kwh,end_soc_kwh
2025-01-01,50493.190354596176,50493.190354596176,0.0,0.0,169582.19270183932,220075.3830564355,25465.454814499997,6000.0,9756.28985425926
2025-01-02,80988.11454417341,80988.11454417341,0.0,0.0,0.0,80988.11454417341,0.0,9756.28985425926,10515.686747598855
2025-01-03,60872.95176153504,60872.95176153504,0.0,0.0,0.0,60872.95176153504,0.0,10515.686747598855,10800.0
2025-01-04,32908.187945343736,32908.187945343736,0.0,0.0,0.0,32908.187945343736,0.0,10800.0,10800.0
2025-01-05,28646.60849712675,28646.60849712675,0.0,0.0,268706.812565278,297353.42106240476,43552.97677580288,10800.0,8160.719831450648
2025-01-06,59031.103022238654,59031.103022238654,0.0,0.0,98537.76956632684,157568.8725885655,13856.886796648876,8160.719831450648,9701.82785748926
2025-01-07,71931.12412103945,71931.12412103945,0.0,0.0,25083.840203961725,97014.96432500117,3402.472846686161,9701.82785748926,10191.52068269156
2025-01-08,80979.70456126436,80979.70456126436,0.0,0.0,0.0,80979.70456126436,0.0,10191.52068269156,10800.0
2025-01-09,76752.73234261331,76752.73234261331,0.0,0.0,0.0,76752.73234261331,0.0,10800.0,10585.771785327335
2025-01-10,25349.712831412933,25349.712831412933,0.0,0.0,0.0,25349.712831412933,0.0,10585.771785327335,10800.0
2025-01-11,23461.173911244114,23461.173911244114,0.0,0.0,0.0,23461.173911244114,0.0,10800.0,10354.280308873604
2025-01-12,75980.35254906157,75980.35254906157,0.0,0.0,0.0,75980.35254906157,0.0,10354.280308873604,10800.0
2025-01-13,73854.88136829439,73854.88136829439,0.0,0.0,0.0,73854.88136829439,0.0,10800.0,10046.57360098474
2025-01-14,72714.15822613871,72714.15822613871,0.0,0.0,48.82377902505542,72762.98200516377,6.998821534554963,10046.57360098474,9981.843612038278
2025-01-15,71822.9613869525,71822.9613869525,0.0,0.0,9288.708513567653,81111.66990052015,1254.43310693586,9981.843612038278,10703.406357167656
2025-01-16,70869.24764037803,70869.24764037803,0.0,0.0,4984.534978030099,75853.78261840814,715.3764662385322,10703.406357167656,10006.194259709839
2025-01-17,22632.030708123413,22632.030708123413,0.0,0.0,0.0,22632.030708123413,0.0,10006.194259709839,9942.272587737316
2025-01-18,22953.44023225427,22953.44023225427,0.0,0.0,8.403609055098816,22961.843841309368,2.1405015423073905,9942.272587737316,9924.535203300018
2025-01-19,69352.90417917015,69352.90417917015,0.0,0.0,9852.275550292055,79205.1797294622,1358.828691579879,9924.535203300018,9970.00595289693
2025-01-20,70546.25860679644,70546.25860679644,0.0,0.0,3559.8726190047496,74106.13122580119,506.2363075400681,9970.00595289693,10199.95466449499
2025-01-21,69272.65689581167,69272.65689581167,0.0,0.0,0.0,69272.65689581167,0.0,10199.95466449499,10383.761368357815
2025-01-22,69840.2559308892,69840.2559308892,0.0,0.0,1846.0857799594332,71686.34171084863,305.76130294949974,10383.761368357815,9378.602326210545
2025-01-23,69747.5449393671,69747.5449393671,0.0,0.0,13771.604960338376,83519.14989970547,1871.1213837155224,9378.602326210545,9582.562818957915
2025-01-24,21142.27738004256,21142.27738004256,0.0,0.0,0.0,21142.27738004256,0.0,9582.562818957915,9966.338338183557
2025-01-25,20691.852759137724,20691.852759137724,0.0,0.0,0.0,20691.852759137724,0.0,9966.338338183557,10070.341346061938
2025-01-26,71464.93148317817,71464.93148317817,0.0,0.0,165.15300148759565,71630.08448466576,23.156618268030797,10070.341346061938,10125.719838543553
